Date_Key,Model_Key,Region_Key,Vehicle_Key,Sales_Class_Key,Sales_Volume,Price_USD,Revenue_USD,Engine_Size_L,Mileage_KM,Vehicle_Age
6,4,2,29,1,8514,43238,368128332,3.3,194029,7
11,11,4,38,1,9968,86385,861085680,3.0,169730,13
4,9,5,38,1,8047,113709,915016323,3.4,82598,0
10,2,4,28,2,5839,80754,471522606,3.1,182742,9
1,3,4,2,2,1339,60361,80823379,3.3,26890,8
11,3,3,42,1,9462,46517,440143854,2.2,59103,13
4,3,5,35,1,7270,119117,865980590,4.7,1390,0
5,2,2,15,2,2879,108815,313278385,4.1,5405,4
8,6,4,29,2,2165,102968,222925720,3.9,42467,5
11,11,6,6,2,4455,102034,454561470,4.8,35394,13
8,9,5,10,2,2035,84856,172681960,2.5,36527,5
14,10,5,28,1,7510,46702,350732020,1.8,126567,14
6,6,2,34,1,9025,49819,449616475,4.4,3879,7
14,7,6,7,2,5113,33141,169449933,5.0,37731,14
15,9,5,38,1,7616,62226,473913216,3.5,31445,6
5,6,4,11,2,6688,117171,783639648,1.7,176625,4
10,6,2,24,1,9390,54989,516346710,4.2,154571,9
1,1,2,9,2,3539,54748,193753172,1.8,28199,8
3,4,1,36,1,7315,51785,378807275,3.4,157901,2
8,3,6,23,1,9879,70265,694147935,2.5,114886,5
1,11,5,27,1,8533,63605,542741465,4.7,10561,8
8,8,6,24,2,335,58185,19491975,3.1,108903,5
9,2,3,34,2,993,108406,107647158,4.6,144778,12
11,2,2,11,1,8143,38071,310012153,2.5,129520,13
15,4,5,13,1,8340,75628,630737520,2.9,16841,6
6,8,6,13,2,6324,100693,636782532,4.8,183782,7
3,4,2,18,1,7795,89453,697286135,2.2,91013,2
12,4,6,5,1,9362,82064,768283168,3.5,175240,3
8,2,2,48,1,9080,96319,874576520,2.9,122500,5
1,4,3,33,2,1274,78386,99863764,4.2,179716,8
15,4,6,34,2,2167,77426,167782142,2.0,176437,6
2,3,6,12,2,6751,119954,809809454,3.0,159170,11
3,4,2,18,1,7762,64742,502527404,3.9,166155,2
2,5,6,25,2,6440,93884,604612960,2.9,33669,11
14,4,2,17,2,992,99698,98900416,1.7,56052,14
6,11,6,21,2,1329,82740,109961460,4.0,53449,7
13,2,6,23,2,6006,52193,313471158,3.3,123239,1
13,9,2,44,2,3195,36116,115390620,1.5,56918,1
12,6,4,16,2,2119,51226,108547894,3.6,99440,3
9,10,1,19,2,1342,114851,154130042,4.7,192413,12
1,3,4,34,2,1100,105711,116282100,1.9,136356,8
4,11,5,13,2,6496,36319,235928224,3.6,131579,0
12,11,6,26,2,844,32423,27365012,4.1,192233,3
11,8,2,34,2,6900,56835,392161500,1.7,119960,13
11,11,2,21,2,6145,104447,641826815,1.6,129451,13
1,9,6,44,2,4284,105070,450119880,3.1,13371,8
4,9,3,24,2,5961,75419,449572659,4.3,78733,0
10,7,1,44,2,1194,84022,100322268,2.1,199235,9
9,10,1,40,2,4050,87697,355172850,4.4,25251,12
15,9,3,35,1,8038,75390,605984820,3.8,50183,6
8,9,3,22,2,2693,93236,251084548,2.7,148760,5
4,9,6,17,2,2487,72936,181391832,3.3,93603,0
13,5,4,5,2,6549,34553,226287597,4.9,140914,1
3,6,1,46,2,6372,90267,575181324,2.3,34532,2
10,2,3,18,1,9537,80247,765315639,3.2,82478,9
8,10,3,39,1,9192,107396,987184032,3.7,183985,5
8,9,1,34,2,4646,76124,353672104,2.0,15812,5
10,6,2,46,2,5377,119970,645078690,1.7,25425,9
14,3,2,34,1,7502,62008,465184016,1.5,40927,14
2,5,6,3,1,7598,36902,280381396,2.6,133161,11
8,1,6,39,2,1268,42650,54080200,1.8,194310,5
10,7,2,5,2,4441,103531,459781171,4.3,90089,9
4,1,5,34,1,8074,46019,371557406,5.0,40963,0
10,6,5,37,2,3673,83776,307709248,1.7,110901,9
5,2,5,20,2,5816,94038,546925008,3.0,93800,4
12,11,1,22,1,7133,36462,260083446,1.6,13086,3
7,3,5,34,2,4747,64069,304135543,2.0,37967,10
14,9,2,19,2,2341,60636,141948876,2.6,14396,14
6,11,2,13,2,4425,74150,328113750,2.9,117113,7
7,1,6,21,2,3292,110517,363821964,4.8,58754,10
12,11,1,24,2,556,45607,25357492,2.9,9134,3
12,5,2,12,2,3272,52081,170409032,3.2,130480,3
12,3,5,37,2,348,116500,40542000,2.4,64002,3
7,9,3,33,1,9888,30135,297974880,1.5,149506,10
1,10,5,13,2,2095,116918,244943210,4.6,33244,8
2,7,6,44,1,7193,49663,357225959,1.8,105554,11
10,8,6,23,1,8335,59889,499174815,4.9,179971,9
3,6,6,9,1,8196,101189,829345044,2.0,28730,2
2,2,3,44,2,6734,92250,621211500,3.6,39970,11
13,5,5,42,2,5943,99296,590116128,5.0,16692,1
4,9,5,12,2,5997,66166,396797502,2.0,9615,0
9,6,4,2,2,5227,92873,485447171,3.0,122231,12
1,8,4,8,1,9443,86673,818453139,4.2,158898,8
6,3,1,11,2,6010,53093,319088930,1.6,149657,7
2,4,3,1,1,9809,109866,1077675594,3.9,119461,11
3,4,6,36,1,8999,37051,333421949,1.8,106864,2
11,7,4,10,1,8538,42968,366860784,2.3,191856,13
12,4,5,47,2,2659,113426,301599734,2.1,138657,3
8,6,4,20,2,5921,103473,612663633,4.7,188658,5
13,4,6,15,2,4821,60516,291747636,2.1,117012,1
9,3,3,32,2,1733,58086,100663038,1.6,123560,12
14,11,3,19,1,7739,68930,533449270,3.6,3514,14
6,2,2,31,2,563,41756,23508628,2.7,177410,7
4,10,2,4,1,8838,42697,377356086,2.9,108780,0
9,1,6,46,2,2434,35004,85199736,1.9,117047,12
12,11,5,32,2,3739,85638,320200482,4.1,57533,3
8,11,3,46,2,1678,94664,158846192,3.6,179601,5
1,10,2,41,1,9521,108265,1030791065,2.8,107224,8
8,11,4,35,2,2768,73514,203486752,2.1,111839,5
7,7,3,27,2,2399,64990,155911010,3.6,136787,10
8,1,3,45,1,9219,108742,1002492498,4.2,98318,5
7,10,4,38,1,7868,114354,899737272,2.6,85185,10
13,5,4,29,2,5084,73954,375982136,1.6,172797,1
1,2,3,21,2,3727,105341,392605907,2.3,110324,8
4,6,6,15,1,7491,119038,891713658,3.9,29725,0
15,3,4,28,1,9606,91730,881158380,5.0,61899,6
12,8,6,3,2,6188,109949,680364412,1.5,11430,3
7,6,6,46,2,3348,60352,202058496,2.6,197439,10
14,1,6,39,2,184,96809,17812856,1.7,195818,14
8,3,1,39,1,9954,36661,364923594,2.6,85688,5
8,9,2,37,2,3605,88937,320617885,2.9,20462,5
14,3,3,15,2,5457,115843,632155251,4.7,10558,14
4,3,5,4,2,4711,93151,438834361,1.8,185671,0
11,10,3,37,2,3251,61625,200342875,4.2,172246,13
13,4,2,12,2,4886,97853,478109758,2.9,183830,1
10,4,6,9,2,1241,42186,52352826,4.3,122871,9
15,3,6,27,2,4847,88307,428024029,3.3,158539,6
6,6,5,7,1,9762,79362,774731844,1.6,153861,7
3,7,2,5,2,2255,55139,124338445,4.8,142009,2
7,3,6,15,2,1244,41969,52209436,1.8,116237,10
14,7,5,3,1,8657,59752,517273064,3.6,126235,14
3,5,3,3,2,784,81354,63781536,4.6,53187,2
1,8,2,45,2,6570,119134,782710380,1.8,195192,8
4,4,1,2,2,5644,113671,641559124,3.4,83608,0
7,4,4,2,2,4908,75481,370460748,4.4,69018,10
10,2,3,24,2,2717,103534,281301878,5.0,123323,9
3,10,4,6,2,4643,35945,166892635,4.0,136323,2
1,5,2,17,2,2447,45297,110841759,2.5,145948,8
9,3,3,5,2,2331,83549,194752719,3.9,186088,12
12,11,6,8,1,9313,51230,477104990,4.0,60014,3
8,2,5,35,1,8455,107973,912911715,3.9,128625,5
9,1,5,36,2,3803,106372,404532716,4.5,36826,12
7,10,1,4,2,3316,100453,333102148,1.8,190726,10
10,5,4,31,2,6560,92285,605389600,1.9,32159,9
15,6,6,35,2,6984,95875,669591000,3.7,27967,6
3,3,5,33,2,4877,72593,354036061,4.8,165231,2
13,6,1,20,2,4570,101930,465820100,3.1,39466,1
12,5,1,9,1,7365,70403,518518095,4.9,78179,3
7,9,5,25,1,7699,41296,317937904,4.8,187195,10
4,7,4,43,2,1131,76189,86169759,4.7,160411,0
14,2,5,48,2,923,114137,105348451,4.7,165927,14
13,7,6,24,2,4533,94933,430331289,4.6,136514,1
13,8,6,9,2,2999,45975,137879025,4.4,35796,1
13,3,2,45,1,7612,89574,681837288,3.9,162596,1
2,7,3,37,2,3344,101679,340014576,1.6,78178,11
7,1,2,42,2,1782,32116,57230712,2.0,102714,10
12,8,6,32,1,8578,56208,482152224,2.0,1811,3
8,10,4,9,2,6928,110953,768682384,1.6,151998,5
8,1,6,21,2,2607,30432,79336224,1.9,142024,5
7,9,1,8,1,8051,47201,380015251,4.7,106658,10
1,11,3,28,1,8291,74845,620539895,3.8,151865,8
2,2,1,4,2,2862,60810,174038220,2.6,121993,11
14,8,4,3,1,9996,54325,543032700,4.3,191728,14
13,5,3,18,1,8800,90483,796250400,3.2,177722,1
13,9,6,15,2,1602,63767,102154734,2.0,74612,1
7,8,1,18,1,7632,88568,675950976,4.6,133780,10
1,11,4,47,2,3124,63342,197880408,2.7,165162,8
8,7,6,18,2,6335,67337,426579895,3.9,81128,5
8,6,3,16,1,7781,54124,421138844,2.5,161578,5
10,10,4,16,2,393,54215,21306495,3.3,26839,9
7,8,3,19,2,5749,106337,611331413,4.4,71014,10
2,2,1,9,2,3656,113894,416396464,2.0,100480,11
11,8,6,21,2,1840,95058,174906720,4.9,119981,13
2,10,1,34,1,7603,95155,723463465,1.7,160894,11
4,1,5,42,2,2680,62997,168831960,3.4,81770,0
8,7,6,28,2,4751,99809,474192559,4.7,91038,5
8,1,1,22,2,2723,113545,309183035,4.8,2622,5
9,5,2,18,2,3859,35561,137229899,2.3,157101,12
8,5,5,4,1,7227,67632,488776464,2.0,128785,5
14,8,6,35,2,1697,45507,77225379,4.0,15805,14
6,3,2,23,2,2964,98338,291473832,1.6,192794,7
7,9,2,1,1,7877,65146,513155042,3.2,112616,10
3,10,6,22,1,8106,39371,319141326,4.3,158763,2
2,9,4,41,2,3481,95650,332957650,3.5,149677,11
6,4,2,34,1,9015,95673,862492095,2.2,154172,7
1,11,3,31,2,4747,36529,173403163,3.2,160994,8
11,8,4,36,2,2791,37291,104079181,4.7,101736,13
14,10,5,45,1,8225,96374,792676150,3.7,101647,14
12,9,4,26,1,7674,65453,502286322,4.0,184282,3
5,11,3,26,1,9924,40976,406645824,2.7,162403,4
2,7,3,9,2,423,96502,40820346,2.2,54388,11
6,7,2,15,1,9589,77086,739177654,2.4,184511,7
12,2,5,18,2,2087,114472,238903064,3.4,157823,3
11,2,1,24,2,6870,93444,641960280,2.5,62983,13
9,10,3,17,2,2316,47777,110651532,3.4,124343,12
12,1,3,15,2,1474,97853,144235322,4.0,106679,3
14,6,6,15,1,8248,105114,866980272,4.1,123015,14
14,2,1,21,1,9535,59940,571527900,2.1,71119,14
3,4,6,7,1,9770,95164,929752280,4.1,56534,2
9,11,5,7,2,1689,67268,113615652,3.9,131425,12
5,2,6,9,1,7217,107597,776527549,1.5,78999,4
7,5,5,11,1,7143,44431,317370633,1.7,134005,10
12,6,4,32,2,1187,33634,39923558,3.8,192532,3
9,9,3,8,1,9092,88294,802769048,2.8,130556,12
14,11,4,43,2,6936,43547,302041992,2.0,45708,14
14,9,1,4,1,9927,61697,612466119,1.7,140291,14
6,10,1,36,2,4684,83062,389062408,2.1,161500,7
8,3,5,1,1,7801,32033,249889433,4.9,14205,5
5,5,5,42,1,9468,98363,931300884,4.0,182203,4
12,11,5,45,2,5976,80549,481360824,3.3,184003,3
3,5,4,17,1,8168,101717,830824456,4.8,151188,2
3,11,2,24,1,7453,36829,274486537,3.7,172961,2
12,11,4,37,2,1110,58399,64822890,4.0,21576,3
4,4,2,47,1,9831,94328,927338568,2.5,88984,0
13,10,2,14,2,1755,104168,182814840,3.6,11604,1
11,10,3,3,1,8969,82166,736946854,2.0,139395,13
3,2,1,6,2,1923,61129,117551067,2.9,174399,2
9,1,1,3,2,3208,53341,171117928,1.6,33615,12
11,10,2,20,1,9651,90524,873647124,2.3,145432,13
9,9,2,2,2,3241,119903,388605623,1.8,19879,12
1,3,1,44,2,4428,97089,429910092,2.9,37382,8
14,7,3,39,2,6025,107374,646928350,4.5,26493,14
8,3,4,32,2,2003,68456,137117368,2.8,13828,5
6,6,4,36,2,889,45078,40074342,4.4,36647,7
3,1,2,25,1,7928,78058,618843824,3.8,121263,2
8,3,6,19,2,3640,93953,341988920,3.3,67674,5
8,7,2,3,1,7081,65133,461206773,2.3,131057,5
8,2,4,48,2,6458,31709,204776722,4.7,69371,5
13,8,5,28,2,215,83009,17846935,1.7,159433,1
11,11,1,2,2,371,116905,43371755,3.9,53224,13
9,1,2,34,1,8864,39556,350624384,3.7,121730,12
15,9,4,35,2,2768,112830,312313440,3.0,29294,6
1,1,1,3,2,6803,113702,773514706,2.3,113868,8
2,4,5,39,2,1887,80565,152026155,3.0,64985,11
8,5,5,3,2,5359,114539,613814501,4.6,124983,5
7,4,2,2,2,6126,117738,721262988,4.4,165056,10
11,5,3,9,2,5606,98458,551955548,4.8,158280,13
3,5,6,41,2,197,108495,21373515,2.6,185369,2
5,10,1,12,2,4816,45778,220466848,2.9,150855,4
3,10,2,48,2,1830,94162,172316460,1.6,157485,2
6,1,4,48,2,2299,53897,123909203,4.8,71957,7
2,2,1,4,2,6281,46246,290471126,2.7,172965,11
15,11,5,9,2,6917,100635,696092295,2.9,47917,6
7,8,4,1,1,9260,74783,692490580,4.7,108564,10
3,4,2,7,1,9775,85017,831041175,3.3,3023,2
15,9,2,16,2,5477,31497,172509069,3.5,118550,6
2,4,2,31,2,2042,35013,71496546,2.1,184827,11
8,3,6,48,2,1903,95330,181412990,3.2,88336,5
7,8,5,28,2,6032,75199,453600368,4.7,177247,10
15,1,4,17,2,370,74599,27601630,3.5,117487,6
6,4,5,16,2,4500,83021,373594500,2.4,93249,7
9,3,4,13,2,6923,118641,821351643,1.6,97006,12
14,7,1,20,1,8350,100180,836503000,2.7,198600,14
9,1,4,27,2,4875,44482,216849750,3.5,13804,12
2,11,4,46,2,5441,86584,471103544,1.6,172249,11
11,10,3,35,2,5900,114475,675402500,3.6,134576,13
14,7,6,32,2,5174,94337,488099638,3.3,46370,14
1,4,4,27,1,7310,106356,777462360,4.2,166971,8
6,2,5,48,2,3345,56981,190601445,1.6,187653,7
1,1,6,13,1,9478,119557,1133161246,4.2,22952,8
13,4,3,41,1,8621,107095,923265995,3.3,138440,1
7,5,3,8,2,796,103494,82381224,2.8,46000,10
12,4,3,18,2,789,109197,86156433,4.9,121064,3
14,8,2,44,1,8764,65837,576995468,2.1,192673,14
1,9,6,12,2,4619,87403,403714457,3.4,117486,8
3,11,6,11,2,4363,88249,385030387,2.6,151529,2
1,9,5,41,2,3585,65419,234527115,3.3,121053,8
15,8,3,47,1,8811,41677,367216047,3.4,66819,6
9,10,4,41,2,6824,61076,416782624,1.8,180582,12
15,3,2,7,2,1389,95134,132141126,3.8,51425,6
13,6,3,13,2,2827,62329,176204083,3.7,80136,1
14,8,4,18,1,7780,72000,560160000,4.2,18409,14
14,6,2,7,2,6364,45092,286965488,1.8,172040,14
13,8,2,29,2,3627,102305,371060235,2.5,123160,1
2,7,6,15,2,1446,91146,131797116,3.8,149031,11
15,4,3,8,1,8466,46357,392458362,2.0,140056,6
10,6,5,42,2,2231,86015,191899465,3.9,74034,9
3,4,6,37,2,3003,61089,183450267,1.7,85880,2
5,6,2,24,2,2345,46581,109232445,2.7,69101,4
9,3,3,6,1,9037,90928,821716336,4.5,147898,12
14,1,5,43,1,8257,105608,872005256,4.2,114337,14
2,3,2,34,2,4882,111712,545377984,3.8,24884,11
12,3,5,24,1,8461,31296,264795456,4.5,65326,3
3,10,6,26,1,9429,41040,386966160,4.0,103831,2
15,6,2,24,2,703,76111,53506033,3.3,38460,6
9,11,5,44,2,5711,84285,481351635,4.9,194801,12
12,4,1,26,2,5134,118835,610098890,3.9,22072,3
15,7,6,42,2,3978,58221,231603138,3.6,110273,6
1,5,6,34,2,4603,52744,242780632,2.9,177484,8
12,10,2,33,2,5177,87082,450823514,4.7,89491,3
13,11,2,21,2,2212,104125,230324500,2.5,100722,1
4,3,6,10,2,3378,111418,376370004,1.5,84641,0
2,11,1,31,2,3667,100299,367796433,2.2,12341,11
9,8,4,33,1,9739,53111,517248029,1.9,197184,12
8,6,6,47,1,8241,82381,678901821,2.6,156916,5
4,9,4,46,2,3120,114283,356562960,4.4,199,0
7,4,6,44,2,4362,96987,423057294,3.8,186802,10
7,10,6,4,2,874,38101,33300274,2.1,62836,10
9,7,5,26,1,9361,38185,357449785,4.3,32552,12
12,4,4,14,2,592,60159,35614128,3.3,25984,3
15,5,1,48,2,1871,63716,119212636,3.3,174744,6
2,11,1,12,2,978,95762,93655236,2.8,167664,11
5,6,4,5,1,9264,98873,915959472,4.5,21043,4
7,9,5,31,2,2823,57668,162796764,2.6,85840,10
2,10,2,26,2,6481,80525,521882525,1.8,101623,11
7,4,3,27,1,7490,113211,847950390,2.6,103494,10
1,8,6,34,2,1074,44441,47729634,4.0,53730,8
15,1,1,37,2,3018,119290,360017220,3.8,103055,6
1,7,3,18,1,8701,115174,1002128974,2.2,188180,8
3,1,2,1,2,1258,109008,137132064,1.9,125825,2
7,6,4,10,1,7858,65616,515610528,3.8,31044,10
8,9,5,43,2,6990,99005,692044950,3.9,73732,5
8,9,3,42,2,5083,95587,485868721,2.8,132020,5
1,8,4,27,1,9608,69403,666824024,4.4,169199,8
13,6,4,38,2,307,66497,20414579,4.9,97169,1
4,4,2,20,1,8811,81746,720264006,2.2,54277,0
8,5,3,48,1,9224,113907,1050678168,3.5,50494,5
7,10,4,29,2,3804,90196,343105584,1.5,10138,10
9,3,6,9,2,4594,78281,359622914,4.0,191413,12
1,8,2,23,2,2417,33594,81196698,2.9,66974,8
3,1,6,46,2,3810,113697,433185570,2.2,102335,2
5,11,5,47,1,8818,89344,787835392,4.1,137108,4
5,5,4,1,1,8614,92844,799758216,4.3,169167,4
11,1,4,14,1,7612,96884,737481008,1.9,49153,13
4,1,4,31,2,2088,55965,116854920,1.6,110993,0
12,4,4,33,2,2574,89889,231374286,2.7,139793,3
15,1,4,9,1,8719,118546,1033602574,3.7,187426,6
8,4,1,1,2,4477,78337,350714749,4.3,179149,5
8,8,2,38,1,9900,104893,1038440700,3.4,4857,5
12,8,5,44,2,1724,85372,147181328,3.5,84049,3
14,4,1,36,2,5167,117253,605846251,4.3,64338,14
3,4,3,35,2,6842,30309,207374178,3.4,86808,2
10,4,3,20,2,5962,53556,319300872,3.6,3554,9
1,3,2,31,2,5841,35741,208763181,3.3,97670,8
13,4,2,11,1,8322,92196,767255112,4.6,9701,1
3,1,5,5,1,7489,113726,851694014,2.3,111160,2
6,3,2,33,2,6662,76966,512747492,2.4,79307,7
8,6,6,24,1,7766,44286,343925076,1.9,149301,5
15,4,5,14,2,789,71486,56402454,4.4,93711,6
11,2,2,15,2,1068,74501,79567068,2.9,3475,13
5,3,3,31,1,9153,78675,720112275,2.7,166020,4
8,8,1,28,2,1457,82112,119637184,4.9,187708,5
11,1,2,15,1,7163,109162,781927406,4.7,71582,13
7,9,3,36,2,6265,43917,275140005,4.9,199447,10
3,9,1,5,2,3335,51179,170681965,2.0,66794,2
7,1,3,47,2,4290,48063,206190270,4.6,47231,10
10,4,2,43,1,9826,76513,751816738,2.7,48190,9
9,6,4,3,1,8639,118687,1025336993,1.5,16727,12
6,10,5,34,2,1619,119648,193710112,2.9,91260,7
3,10,4,21,2,6215,86577,538076055,3.3,134766,2
14,7,3,6,2,5894,101559,598588746,1.9,101542,14
10,7,5,31,2,3300,50570,166881000,3.4,176923,9
2,7,2,12,2,5456,70164,382814784,4.4,11643,11
14,4,3,28,2,2200,102260,224972000,2.8,199290,14
4,1,6,40,1,9319,48139,448607341,2.7,145156,0
1,6,3,1,2,228,58521,13342788,2.7,168974,8
15,9,3,41,2,6034,79389,479033226,4.7,163376,6
3,9,6,15,1,7050,98740,696117000,1.7,139011,2
2,11,4,34,2,2595,35545,92239275,3.1,78042,11
2,1,5,41,1,8836,84501,746650836,2.4,38281,11
10,9,2,35,2,4686,50937,238690782,4.6,129916,9
12,9,2,29,2,2957,36771,108731847,1.8,72036,3
4,10,4,22,2,5673,34505,195746865,2.9,107227,0
9,3,3,8,2,6713,40694,273178822,2.9,35115,12
3,4,1,15,1,7965,54273,432284445,4.6,157516,2
12,7,6,29,1,8717,68785,599598845,2.3,196771,3
10,7,3,38,2,5239,89768,470294552,3.8,62335,9
1,3,2,31,2,6821,105970,722821370,2.0,198074,8
5,7,4,31,1,7138,64501,460408138,4.8,168607,4
8,2,5,29,2,5215,78109,407338435,3.6,136556,5
8,9,6,9,2,6154,50442,310420068,3.7,143332,5
9,6,2,43,1,9303,79236,737132508,3.0,40000,12
1,3,3,22,2,224,104110,23320640,2.7,81599,8
13,2,5,12,1,7060,73424,518373440,2.2,91651,1
9,7,4,46,2,6934,76331,529279154,3.6,128637,12
3,5,2,21,1,7146,36317,259521282,4.8,125696,2
3,10,2,34,1,8925,68479,611175075,2.8,156881,2
11,2,1,37,2,2967,85282,253031694,4.6,195288,13
12,10,4,3,2,908,68456,62158048,2.0,154446,3
13,6,1,17,2,6245,57092,356539540,4.8,35496,1
8,5,3,5,1,8092,35732,289143344,2.7,147752,5
2,2,3,34,2,6709,99825,669725925,2.8,68617,11
12,7,4,33,1,7063,82274,581101262,3.1,51316,3
6,7,4,4,2,5477,57393,314341461,4.0,108002,7
3,3,6,13,2,1180,54655,64492900,4.0,67459,2
4,11,6,3,2,1626,72395,117714270,3.2,177835,0
15,6,4,14,1,8121,60560,491807760,3.3,190650,6
1,4,4,26,2,5446,70094,381731924,1.6,66213,8
14,2,5,8,1,7317,88283,645966711,2.6,191717,14
9,4,4,30,2,3012,68117,205168404,2.7,78103,12
3,11,1,26,1,8197,116538,955261986,3.5,193767,2
12,11,4,29,1,9885,77593,767006805,3.5,195411,3
13,8,4,13,1,9573,32659,312644607,4.0,52339,1
15,11,2,44,2,5061,107478,543946158,4.0,110555,6
4,6,3,16,2,6481,57119,370188239,2.3,171594,0
12,10,5,28,2,3118,31157,97147526,4.2,22394,3
14,8,4,38,2,6374,55022,350710228,1.6,21078,14
15,9,6,10,2,2217,65102,144331134,4.0,116302,6
6,8,1,35,2,6440,71125,458045000,1.9,66132,7
14,5,6,24,2,4766,80402,383195932,4.1,140387,14
10,10,4,15,1,9316,47032,438150112,3.3,154238,9
7,2,6,47,1,9160,113241,1037287560,3.0,85535,10
10,4,4,41,1,8282,57120,473067840,3.9,109370,9
8,2,2,28,2,6161,101190,623431590,1.6,47716,5
12,4,5,34,2,6858,70841,485827578,2.3,157562,3
3,7,4,5,1,7077,89012,629937924,3.7,116511,2
3,1,5,1,2,3029,56520,171199080,4.5,187824,2
3,1,2,46,2,1206,87814,105903684,2.8,97363,2
4,2,3,19,1,8677,118386,1027235322,2.4,92454,0
7,1,3,43,2,1878,56363,105849714,3.3,193006,10
10,7,4,30,2,3389,94948,321778772,3.7,169138,9
7,2,4,4,2,5106,64984,331808304,3.0,79503,10
5,11,3,19,1,9161,89134,816556574,4.6,102694,4
12,6,5,22,2,4695,93579,439353405,3.3,48443,3
7,4,3,32,2,4287,62516,268006092,1.6,191167,10
2,8,3,10,2,6979,93080,649605320,2.3,124441,11
9,8,1,14,1,7318,106799,781555082,3.1,59715,12
9,4,3,14,2,3265,110453,360629045,3.9,81509,12
2,7,3,3,2,1284,103605,133028820,2.3,197229,11
15,4,6,3,2,5076,83743,425079468,4.9,179353,6
11,6,5,21,2,4360,30328,132230080,2.6,14540,13
4,2,2,33,2,3638,85692,311747496,3.4,31725,0
15,7,2,7,2,171,94893,16226703,1.6,55366,6
14,7,5,36,2,1526,104754,159854604,4.6,147607,14
13,7,2,12,2,1818,52338,95150484,4.3,94402,1
4,2,3,41,2,3712,71133,264045696,2.2,176945,0
4,3,1,43,1,7710,60289,464828190,4.8,29173,0
14,7,4,15,1,7772,39344,305781568,2.6,18447,14
7,6,5,24,1,8848,64579,571394992,3.9,4318,10
10,7,5,36,2,395,118444,46785380,4.4,117408,9
10,5,5,17,1,9951,66188,658636788,4.1,154289,9
9,2,3,48,2,364,64391,23438324,4.7,18803,12
1,5,4,9,2,2859,33218,94970262,4.5,184303,8
15,6,5,20,2,398,106740,42482520,5.0,93784,6
5,4,4,7,2,3921,39432,154612872,2.1,185458,4
12,2,4,3,1,7792,106759,831866128,2.6,60409,3
8,2,1,31,2,4434,45015,199596510,3.7,137601,5
6,2,2,45,2,6742,106667,719148914,4.1,33338,7
10,1,5,7,2,1220,33942,41409240,3.4,146380,9
12,5,3,43,2,5724,60717,347544108,1.8,158910,3
6,11,5,28,1,8963,101449,909287387,4.4,68925,7
12,8,2,42,2,2040,73418,149772720,4.9,106579,3
7,2,4,14,2,3768,65060,245146080,2.9,186497,10
6,9,1,31,1,7702,73274,564356348,2.3,81670,7
8,6,4,2,2,1651,40586,67007486,1.6,129661,5
12,7,2,33,2,4883,108107,527886481,2.3,131445,3
2,11,6,7,2,5523,115317,636895791,3.9,153804,11
8,11,6,29,2,327,51932,16981764,4.7,57991,5
6,7,1,13,2,3962,59738,236681956,1.8,9101,7
8,10,5,27,2,3768,118571,446775528,3.4,26966,5
12,4,5,45,1,8986,63422,569910092,3.9,148512,3
11,3,2,23,2,5499,37168,204386832,2.5,139511,13
12,10,3,15,2,1127,105635,119050645,3.5,18186,3
12,7,1,22,2,5485,119552,655742720,4.0,38752,3
7,2,1,6,2,2799,35639,99753561,4.4,130314,10
15,8,5,29,1,9357,97324,910660668,3.1,97253,6
2,7,5,46,1,8833,52822,466576726,4.1,130922,11
5,5,3,32,2,356,94689,33709284,2.6,93969,4
10,10,2,13,1,7926,86534,685868484,2.2,49755,9
4,4,6,5,2,1288,109434,140950992,2.2,177640,0
14,5,6,27,2,4578,70027,320583606,2.8,185177,14
15,8,2,44,1,8586,117237,1006596882,1.6,120157,6
14,6,2,13,1,7885,98452,776294020,2.5,136265,14
7,8,1,39,2,1738,56712,98565456,3.8,44713,10
2,4,3,15,2,2794,103737,289841178,3.8,107778,11
3,7,1,26,2,450,53776,24199200,1.8,158495,2
12,9,5,46,2,1636,67930,111133480,2.5,159267,3
3,10,4,42,2,1633,117256,191479048,3.5,174985,2
3,1,5,28,2,5749,64944,373363056,2.6,52436,2
13,11,5,29,2,2441,65469,159809829,3.0,118642,1
9,10,3,17,2,3245,34505,111968725,4.0,171574,12
3,1,5,38,1,9807,117801,1155274407,1.5,199153,2
10,7,4,24,2,4724,104445,493398180,2.5,40390,9
11,3,5,10,2,6984,97419,680374296,2.0,17853,13
9,2,3,48,2,6713,110826,743974938,1.9,97697,12
7,7,6,11,2,3054,70903,216537762,4.9,25752,10
4,3,5,12,2,1171,57989,67905119,2.8,175560,0
15,5,5,18,1,9984,101165,1010031360,3.3,122375,6
11,4,1,26,2,1535,101241,155404935,4.1,108596,13
8,1,2,15,2,6399,52150,333707850,1.7,143842,5
6,1,5,1,2,2183,92479,201881657,2.3,33003,7
13,6,2,44,2,4347,114474,497618478,4.4,77275,1
11,4,1,30,1,7342,48790,358216180,4.5,95753,13
5,8,6,19,2,3842,58024,222928208,2.8,140877,4
3,8,5,41,1,8924,107369,958160956,2.8,160092,2
7,3,4,32,1,7315,89522,654853430,4.1,29824,10
1,6,5,36,2,2549,56472,143947128,2.5,60877,8
6,6,1,7,2,835,86050,71851750,1.9,187381,7
14,1,1,10,1,7263,91955,667869165,2.4,41747,14
10,1,5,23,2,1903,92183,175424249,2.9,117221,9
